retailer_id,source_id,retailer_name
RETfdd29201,SRC00000001,"{'url': 'https://uk.davines.com/products/dede-shampoo-bar?variant=40061785604266&currency=GBP&srsltid=AfmBOoroZIw4z49nd8YvpM0fLiBLgb0GheWryjuh3Vcrq7DbwvP4UYUsd8M', 'name': 'Davines'}"
RET162ca427,SRC00000001,"{'url': 'https://www.folksoap.co.uk/shop/carrot-and-ginger-shampoo-bar-lemon-sweet-orange/?utm_source=Google%20Shopping&utm_campaign=Google%20product%20feed%20new&utm_medium=cpc&utm_term=adtribes&srsltid=AfmBOor-n4kSQ65k6OvmqHrSMmEI6ClvkK2ZdC9smCxPmHaw8bKh3xdPr60', 'name': 'Folk Soap'}"
RET4e7af461,SRC00000001,"{'url': 'http://onlycurls.com/products/curl-cleansing-shampoo-bar?variant=40381930995867&srsltid=AfmBOoqRluWHAr9uQV-Oepv6Tz6QAsBy3U0eeCsfdNHJvZA9IMqF3-62eD4', 'name': 'Only Curls'}"
RET764a51a0,SRC00000001,"{'url': 'https://www.amazon.co.uk/Triangle-Shampoo-Glutinous-Thinning-Anti-Hair/dp/B0FP98TZMQ?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3A54J4U29JPKG', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RETac1e6aa5,SRC00000001,"{'url': 'https://www.tesco.com/groceries/en-GB/products/314112514', 'name': 'Tesco'}"
RET9eee0eba,SRC00000001,"{'url': 'https://flawlessbody.co.uk/products/klorane-ultra-gentle-shampoo-bar-with-oat-80g', 'name': 'Flawless Body'}"
RETea92e838,SRC00000001,"{'url': 'https://www.amazon.co.uk/J-R-Liggetts-Bar-Shampoo-Tree/dp/B00028LYO6?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A340H4GQL8YSKQ', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET0c95f659,SRC00000001,"{'url': 'https://kinkind.co.uk/products/solid-shampoo-and-conditioner-bars-for-coloured-hair-highlighted-hair?variant=31054332690491&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo8ecaCvDY1-fPQVx53wD708fcI8uqcme5cBfeFgqZVkGivP7FhVtc', 'name': 'KinKind'}"
RET6f05d69a,SRC00000001,"{'url': 'https://www.cultbeauty.co.uk/p/davines-momo-shampoo-bar-100g/13130655/?affil=thggps&switchcurrency=GBP&shippingcountry=GB', 'name': 'Cult Beauty'}"
RET98f24396,SRC00000001,"{'url': 'https://www.amazon.co.uk/Handmade-Shampoo-Hair-Normal-Melon/dp/B0C4FYL3VH?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3RXJ1P37AJHF7', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET3088dce0,SRC00000001,"{'url': 'https://www.bare-bar.co.uk/products/mint-tea-tree-shampoo-bar-standard?variant=44218789986558&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqNoYWZAU9TGGWz7tjE1T1NQnhGbMY9yvFvi61IzSZw0vMLQDa98Tg', 'name': 'Bare Bar'}"
RETb365383b,SRC00000001,"{'url': 'https://www.amazon.co.uk/Earth-Rhythm-Shampoo-Sulphate-Anti-Dandruff/dp/B08W1V4SB4?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=AH3N8YQGBKWH7', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RETd968f62d,SRC00000001,"{'url': 'https://www.tesco.com/groceries/en-GB/products/309169539', 'name': 'Tesco'}"
RETf905541e,SRC00000001,"{'url': 'https://www.biggreensmile.com/products/dr-organic-tea-tree-lemon-shampoo-bar/drottlmnshmpbar.aspx?productid=drottlmnshmpbar&cid=GoogleBase&utm_source=google&utm_medium=merchant_centre&utm_campaign=merchant_centre&srsltid=AfmBOooXbyDs5lyIrdFtkufnLXnVem22ER56eSwf5EKnpPsO1yOnHrX-PrY', 'name': 'BigGreenSmile.com'}"
RETe7115d9c,SRC00000001,"{'url': 'https://www.amazon.co.uk/Nourishing-Parabens-Friendly-Cleansing-toilettries/dp/B0DTYNJZ6M?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE', 'name': 'Amazon.co.uk'}"
RETaa15123c,SRC00000001,"{'url': 'https://www.scottishfinesoaps.com/products/vetiver-sandalwood-shampoo-bar-wrapped-100g?variant=41433508905043&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopxLIQj8k3vBZ9KwIfLHChi5WAfKDOWfKTgr_NohAVbUeCIfDRiRak', 'name': 'The Scottish Fine Soaps Company'}"
RET24305b5c,SRC00000001,"{'url': 'https://www.amazon.co.uk/Shampoo-Natural-Platycladus-Orientalis-Glutinous/dp/B0FPLTK5CY?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A31HNBMSYAZRTC', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET22be2d79,SRC00000001,{'name': 'Holland & Barrett'}
RETf32a0028,SRC00000001,"{'url': 'https://thelittlegoatsoapcompany.co.uk/shop/goat-milk-neem-shampoo-bar-100g/?srsltid=AfmBOopZn8_DwEfQCTwse3v9oU5_FmXafD35UELhM2WkjfcLz09evhVTzC4', 'name': 'The Little Goat Soap Company'}"
RET64f19e85,SRC00000001,"{'url': 'https://www.amazon.co.uk/Herbal-Essences-Hydrating-Toiletries-Recyclable/dp/B0BSXR1RZ3?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3ENQW9VF33OMS', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET06442895,SRC00000001,"{'url': 'https://www.tesco.com/groceries/en-GB/products/309187271', 'name': 'Tesco'}"
RETee97daae,SRC00000001,"{'url': 'https://soulandsoap.co.uk/products/tropical-mango-solid-shampoo-bar?variant=32391040073815&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo--cgyV-QvcYldqBVF8y_UpuKmjx11sw8iqPeIvvwgx1OE1tCytyw', 'name': 'Soul and Soap'}"
RETe0ba1093,SRC00000001,"{'url': 'https://www.amazon.co.uk/Shampoo-Bar-Rosemary-Conditioner-Cleansing/dp/B0FLWLYB3M?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=AENXHUGTJLRQY', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET1cab4468,SRC00000001,"{'url': 'https://www.bare-bar.co.uk/products/citrus-burst-shampoo-bar-standard?variant=44218769834238&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopQPrtAHO0D16rRNXvJzQE7Rq9I5aFzsLX7LwEt2Z7EbgQ8e-A4atg', 'name': 'Bare Bar'}"
RET5a67e46c,SRC00000001,"{'url': 'https://www.gruum.com/product/har-shampoo-bar-nourishing-50g/?srsltid=AfmBOooE6XsrUEQZ8aXOfX_JTfQQvHOwneLiW8ICcf18YuT9WVTiuZQMIx8', 'name': 'grüum'}"
RET3c1bd525,SRC00000001,"{'url': 'https://www.amazon.co.uk/Triangle-Shampoo-Glutinous-Plant-Based-Strengthens/dp/B0FPXGL2TT?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=AMB7F0K3JRBUV', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET8d5857c2,SRC00000001,"{'url': 'https://www.ethicalsuperstore.com/products/friendly-soap/friendly-soap-peppermint---eucalyptus-shampoo-bar---95g/?PCode=DSGPESS15', 'name': 'Ethical Superstore'}"
RETc18cb2b6,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/natural-shampoo-bar-autumn-berries-85g/', 'name': 'Peace With The Wild'}"
RET3616f112,SRC00000001,"{'url': 'https://www.amazon.co.uk/Bomb-Cosmetics-Coco-Nutty-Shampoo-Waste/dp/B0CW3HY2RL?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=AOXG2RUC11TJJ', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET9542674f,SRC00000001,"{'url': 'https://www.chrisandsons.co.uk/christophe-robin-hydrating-shampoo-bar-with-aloe-vera-100g.html?srsltid=AfmBOoqcEdGSMXcpzPqMoTJMfREvqlhdayr-LdTgdI--BHWgAGBh1SveEGM', 'name': 'Chris & Sons'}"
RETb6e46a08,SRC00000001,"{'url': 'https://www.folksoap.co.uk/shop/goats-milk-unscented-solid-shampoo-bar/?utm_source=Google%20Shopping&utm_campaign=Google%20product%20feed%20new&utm_medium=cpc&utm_term=adtribes&srsltid=AfmBOopj8n7Bpdf85PIK19-Jcq8ZpWAF2Cv6F2lcmEYdPjm_ABrcLTit7bA', 'name': 'Folk Soap'}"
RETf450b694,SRC00000001,{'name': 'Curl Care'}
RETd6e39117,SRC00000001,{'name': 'Peace With The Wild'}
RET6b43f2b7,SRC00000001,{'name': 'Old Guys Rule'}
RETddadb840,SRC00000001,{'name': 'English Shaving Company'}
RETc58d754b,SRC00000001,{'name': 'HWS Beauty'}
RET72de11ff,SRC00000001,{'name': 'Kiyo Beauty'}
RETfe79f728,SRC00000001,{'name': 'Posy London Natural Deodorant'}
RET79f3b2fe,SRC00000001,{'name': 'Luxury Organics'}
RETaddfbd0d,SRC00000001,{'name': 'Debenhams'}
RET88c2ba11,SRC00000001,{'name': 'Ethical Superstore'}
RETc23f5545,SRC00000001,{'name': 'Soul and Soap'}
RETaf6578cf,SRC00000001,{'name': 'Bare Bar'}
RET9930552f,SRC00000001,{'name': 'Silktown Soap Co.'}
RET2412fec7,SRC00000001,{'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}
RET38974976,SRC00000001,{'name': 'grüum'}
RET334dd11f,SRC00000001,{'name': 'KIND2'}
RETa8798bd6,SRC00000001,{'name': 'Amazon.co.uk'}
RET2d1944ae,SRC00000001,{'name': 'Alphy & Becs'}
RET4c3f44b3,SRC00000001,{'name': 'Justmylook'}
RET15ebd540,SRC00000001,{'name': 'The Soap People'}
RET4cb4bb53,SRC00000001,{'name': 'Clarins UK'}
RETd80a8948,SRC00000001,{'name': 'BigGreenSmile.com'}
RET63dfa30b,SRC00000001,{'name': 'Bean and Bee'}
RETdaf5918c,SRC00000001,{'name': 'alott'}
RETa4eca615,SRC00000001,{'name': 'wideye.co.uk'}
RET894a6e97,SRC00000001,{'name': 'Liberty'}
RETfb94a231,SRC00000001,{'name': 'Superfly Soap'}
RET67960d08,SRC00000001,{'name': 'Ocado'}
RET663122d5,SRC00000001,{'name': 'Appleton Soap Company'}
RETc18ff044,SRC00000001,{'name': 'REGN'}
RET3addbf39,SRC00000001,{'name': 'Marigold Charms'}
RETdfcf2fcc,SRC00000001,{'name': 'Buddha & Bubbles Soap Co'}
RET91833b22,SRC00000001,"{'url': 'https://www.maisonwhite.co.uk/product/agnes-cat-handmade-shampoo-bar/?attribute_pa_option=pressed-peonies&srsltid=AfmBOoqeZe4PXTvoTyCYyd180rzV4igcgpWsAxB-2strai6QGCaRHjcZlnk', 'name': 'Maison White'}"
RET8c1f1afd,SRC00000001,"{'url': 'https://naturallysoapy.com/products/handmade-natural-shampoo-bars?variant=55756640846204&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooZmDMBNghCZHJ53g6lKpOP_BSL3trlI1-r6hSa3DF-TgmZfWrclSk', 'name': 'Naturally Soapy'}"
RETb04e073d,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/juniper-cedarwood-shampoo-bar-60g/?attribute_pa_size=full-size-60g', 'name': 'Peace With The Wild'}"
RET5a9f96a9,SRC00000001,"{'url': 'https://www.justmylook.com/products/indola-act-now-solid-shampoo-cleanser-60g?utm_source=google&utm_medium=cpc&utm_campaign=All%20Products%20-%20UK&utm_content=Indola%20Act%20Now%20Solid%20Shampoo%20Cleanser%2060g&srsltid=AfmBOoo6EiaWYnSD6dkMHhdsUf1GiuMmcSRiLmE5PPgd4MxG-0muVElWut8', 'name': 'Justmylook'}"
RET7dfd5d83,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/botanical-shampoo-bar-fresh-thyme-cedar-60g/?attribute_pa_size=full-size-60g', 'name': 'Peace With The Wild'}"
RETa9acfac9,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/botanical-shampoo-bar-orange-bergamot-60g/?attribute_pa_size=travel-size-28g', 'name': 'Peace With The Wild'}"
RET7faf0731,SRC00000001,"{'url': 'https://apostrophal.com/products/shampoo-bar-lavender-tea-tree-or-geranium-eco-friendly-unisex-uk-made?variant=43221451964602&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooIbfvMGBLQKPKB044xJTgE6WdT7_nxOpqk80Y0oME_N3zCiyDuHU4', 'name': 'Apostrophal'}"
RETf3505c6a,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/botanical-shampoo-bar-lime-coconut-60g/?attribute_pa_size=full-size-60g', 'name': 'Peace With The Wild'}"
RET78ecd2e6,SRC00000001,"{'url': 'https://www.debenhams.com/product/friendly-soap-4-x-natural-lavender-geranium-shampoo-bar---4-pack_p-08b0c0b7-e032-45dd-a28f-ddb54590711c?colour=Cream&size=One%20Size&srsltid=AfmBOooxYvu83oJ72gXLtkdL17JLHYPDM0VTnMco4IHaDSK3tHh6aLTxb2g', 'name': 'Debenhams'}"
RETfe9173b8,SRC00000001,"{'url': 'https://www.next.co.uk/style/su505146/al8432?srsltid=AfmBOorByuohQYc3fN0X7va5HoqjKCdL58IefwsP_XYEyCL_7SzlVor2Sho#al8432?utm_source=google&utm_medium=organic&utm_campaign=organicshopping', 'name': 'Next'}"
RETfcde0f19,SRC00000001,"{'url': 'https://www.sharedearth.co.uk/PBSCProduct.asp?PGFLngID=1&ItmID=35808579', 'name': 'Shared Earth'}"
RET2e5f6ba8,SRC00000001,"{'url': 'https://friendlysoap.co.uk/products/12-pack-shampoo-bar-lavender-tea-tree?variant=42924644204721&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorAjR3ua5qAB_JXweXcVitemQ6wXdO2k73kYoBP5_ebvcetPvlVzLM', 'name': 'Friendly Soap'}"
RET48e77bb7,SRC00000001,"{'url': 'https://plantx.uk/products/kinkind-shampoo-bar-multiple-scents?currency=GBP&variant=44021423112449&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=e4852b5b20a0', 'name': 'Plantx UK'}"
RETae6803d2,SRC00000001,"{'url': 'https://www.priorshop.uk/products/shampoo-bar?variant=41139139084441&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOor1g6CuOz8880qtnlkHndqmkko64fqkVxbA9t1NX7z0oBBRGx5BqPU', 'name': 'Prior Shop'}"
RET4d9068bc,SRC00000001,"{'url': 'https://www.kiyobeauty.com/products/kitsch-rice-water-shampoo-bar-for-hair-growth-3-2oz?variant=42433144782998&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooGCzaXv4SCXpFqc84yNfw6uMVfWsmQ7gd5Wkr8sOtdqiRMwpDhGd0', 'name': 'Kiyo Beauty'}"
RET83288abd,SRC00000001,"{'url': 'https://harvestskincare.co/products/shampoo-bar?variant=43500185780458&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopGdW-igTCSQNh8qygCvuMxRdqN1IwNGiJ9og-aih2_zXPgsRwxqd0', 'name': 'Harvest Skincare'}"
RET580b5a7c,SRC00000001,"{'url': 'https://www.cloud10beauty.com/products/skoon-shampoo-bar-hydrating-power?variant=39796168130678&currency=gbp&srsltid=AfmBOoqEoW7ME_CIdBHA2Fbc_gUOnhsf2q2RWzqQSdQMacsK-wCloBUtsI8', 'name': 'Cloud 10 Beauty'}"
RETb3641604,SRC00000001,"{'url': 'https://www.proshave.com/muhle-shampoo-bar-fig-rosemary-essentials-100-gr.aspx?srsltid=AfmBOoqLtJSJNOadaAJcTQTcd58II9BxSM7QpZ7YQX4RfMeVWjoWS4upxsE', 'name': 'Proshave.com'}"
RET962872b1,SRC00000001,"{'url': 'https://kinkind.co.uk/products/hydrating-shampoo-travel-gift?variant=43734843556063&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOop5gt3JBUh20xfQ87ta1guVerp8f8IbjpXvugk8mMBX82GVnT2BUsU', 'name': 'KinKind'}"
RET122039b9,SRC00000001,"{'url': 'https://posylondon.com/products/ginger-and-mint?variant=39354307182762&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorItxSYVx1obVI2O2OfnX3Kj9HVdxwP-kTNSk8rTZVmyD3BLvP7wJ4', 'name': 'Posy London Natural Deodorant'}"
RET3a14ab1c,SRC00000001,"{'url': 'https://www.amazon.co.uk/Regrowth-Shampoo-Promotes-Natural-Volumize/dp/B0DRYD26SV?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A1T3TMXV5XQUYI', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET144d20bf,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/botanical-shampoo-bar-calendula-60g/?attribute_pa_size=full-size-60g', 'name': 'Peace With The Wild'}"
RETee4096a8,SRC00000001,"{'url': 'https://www.notino.co.uk/soaphoria/hair-care-organic-shampoo-bar-for-wavy-and-curly-hair/p-16225289/', 'name': 'Notino.co.uk'}"
RET71a68d4a,SRC00000001,"{'url': 'https://yorkshiresoap.co.uk/product/bountiful-shampoo-bar/', 'name': 'The Yorkshire Soap Company'}"
RET08d3638c,SRC00000001,"{'url': 'https://soulandsoap.co.uk/products/oh-so-silver-solid-shampoo-bar-vegan?variant=32390968410199&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqgkXi7Md09f_Zfert7HY5LOqPutDX55raiZyG7xXhkVOv9kwjhTgo', 'name': 'Soul and Soap'}"
RET0d1cfa90,SRC00000001,"{'url': 'https://www.debenhams.com/product/friendly-soap-4-x-natural-fragrance-free-shampoo-bar---4-pack_p-b3fd7998-b2e0-423b-83a0-8b1cd91895c7?colour=Cream&size=One%20Size&srsltid=AfmBOopZ2nggB5h3EEUi3JQqmIBRLS4x9wm9Ya4N4ZOF9BL_xKunScpnH-o', 'name': 'Debenhams'}"
RET71b8662b,SRC00000001,"{'url': 'https://www.amazon.co.uk/FFS-Beauty-Revive-Thrive-Shampoo/dp/B0CSG8CH1G?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3MLML99SW5R2M', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RETbb174d7c,SRC00000001,"{'url': 'https://www.myhappymoments.co.uk/products/solid-shampoo-bar-60g-lemon-ginger?variant=36974531772565&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooPwwM6J9ZBYLyA_g2SXmEzV9YciWOE8pBl2JAo3tt2Eem52T96Qhs', 'name': 'My Happy Moments'}"
RETcdf472ab,SRC00000001,"{'url': 'https://www.facethefuture.co.uk/products/original-mineral-charcoal-shampoo-bar?srsltid=AfmBOooSeEtsAHvZB41hiXY508aX17qZ30aL1m5W6sXVtUjBIf9K6FFsTjw', 'name': 'Face the Future'}"
RET13a0252a,SRC00000001,"{'url': 'https://www.amazon.co.uk/Triangle-Shampoo-Plant-Based-Cleansing-Nourishing/dp/B0FR93BXB7?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A1FXN2T740S52A', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RETdf359898,SRC00000001,"{'url': 'https://www.wideye.co.uk/products/shampoo-bar-for-itchy-scalps?variant=41068368330911&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqYCP6Me0xWjChT6CFJbSg_uJhNGvQizvpDu8WP7z3nvBCJfpUpMHQ', 'name': 'wideye.co.uk'}"
RET466abd9b,SRC00000001,"{'url': 'https://www.an-du.co.uk/products/perfectly-balanced-shampoo?variant=55715910287743&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqDqOAiwmxgmPP492NqYBlWEVh60BhJkY3quZZpq1wejGvhlOXaqz0', 'name': ""An'du""}"
RET948a0f30,SRC00000001,"{'url': 'https://naturallysoapy.com/products/handmade-natural-shampoo-bars?variant=55756640878972&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOootw7tgJbetVfGW4ZZYLc49QzeF5-Dr03IK0ABWrZd7RUdTRzaOHNA', 'name': 'Naturally Soapy'}"
RETac5a9cc6,SRC00000001,"{'url': 'https://www.hamiedog.co.uk/product-page/sage-and-juniper-soap-bar?srsltid=AfmBOopGgQduWIUFowPRjoW7xnJQYcq01_uzoYAybYMswCHVNf7nExU4BVU', 'name': 'Hamiedog Menswear'}"
RET32d85e98,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/shampoo-bar-nettle-seaweed/', 'name': 'Peace With The Wild'}"
RET1b88674a,SRC00000001,"{'url': 'https://www.amazon.co.uk/gr%C3%BCum-Anti-Dandruff-Shampoo-Bar/dp/B0DTBKWXKF?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A10I9PKXV6CEF', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET103790ad,SRC00000001,"{'url': 'https://graceandfavourhome.com/products/lucia-solid-shampoo-bar-for-greasy-hair?variant=32227085385822&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooeFNO2OZMaT5JCkuzffcDYBysI8vvXxh6-vy2oRvDUpuyMYMFhDo8', 'name': 'Grace & Favour Home'}"
RET05be2d8d,SRC00000001,"{'url': 'https://brotherearth.co/products/the-conditioning-shampoo-bar?utm_source=google&utm_medium=shopping&utm_campaign=sb1a3&srsltid=AfmBOopsmIPuLWWGFReAa5KK3S_xR6YPsB_Qzg9v5fNXv1vbpv56nMkiXEk', 'name': 'Brother Earth'}"
RET848ef7f4,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/shampoo-bar-rosemary-dark-hair-bain-savon/', 'name': 'Peace With The Wild'}"
RET2c196bcc,SRC00000001,"{'url': 'https://www.amazon.co.uk/Regrowth-Shampoo-Natural-Promotes-Dandruff/dp/B0BFF7JNKC?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3NMTN7RDQ7MN2', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET80bee330,SRC00000001,"{'url': 'https://www.amazon.co.uk/Label-Provence-French-Shampoo-Organic/dp/B0CTFQWQXS?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A26TD1PSR3HA0B', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
RET5e35d5db,SRC00000001,"{'url': 'https://www.peacewiththewild.co.uk/product/shampoo-bar-nettle-marshmallow/', 'name': 'Peace With The Wild'}"
RET8106934f,SRC00000001,"{'url': 'https://www.amazon.co.uk/Shampoo-8-46oz-Natural-Ingredients-Rainbow/dp/B0D3L32D4P?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3CPPGCXDMFQJ6', 'name': 'Amazon.co.uk - Amazon.co.uk-Seller'}"
